id,x,y,deg
101_69,s-83.785604,s-83.469759,s210.175811
101_70,s-83.472147,s-85.131095,s106.257824
101_71,s-85.091205,s-83.611068,s66.378462
101_72,s-83.647223,s-89.120233,s154.192889
101_73,s-87.569920,s-83.474909,s200.340461
101_74,s-83.506784,s-87.744172,s15.607763
101_75,s-88.453452,s-83.662706,s51.278459
101_76,s-86.165173,s-83.509807,s241.837134
101_77,s-83.433488,s-86.920354,s345.210128
101_78,s-83.516009,s-88.348023,s195.805017
101_79,s-84.324264,s-83.683732,s28.184829
101_80,s-88.164073,s-83.249220,s279.895753
101_81,s-89.520950,s-83.635140,s12.239558
101_82,s-83.267468,s-84.323190,s182.969672
101_83,s-83.228797,s-85.788589,s327.982412
101_84,s-82.893418,s-89.577568,s85.703138
101_85,s-83.040764,s-88.203518,s349.887038
101_86,s-85.559677,s-83.013264,s292.895743
101_87,s-82.991707,s-82.875715,s164.721967
101_88,s-86.615126,s-83.187475,s303.157225
101_89,s-84.130470,s-82.780503,s278.848395
101_90,s-82.914079,s-84.064206,s349.836363
101_91,s-82.631328,s-86.935456,s112.528889
101_92,s-82.711708,s-86.157571,s0.205892
101_93,s-88.472322,s-82.749881,s60.446445
101_94,s-86.835135,s-82.626921,s149.213758
101_95,s-82.663037,s-88.916455,s45.797142
101_96,s-82.590401,s-84.915348,s197.178169
101_97,s-84.608308,s-82.533248,s69.740469
101_98,s-85.846238,s-82.355668,s112.342314
101_99,s-82.254179,s-82.462949,s58.222559
101_100,s-87.872616,s-82.450961,s252.527355
102_0,s-89.132509,s-89.190110,s76.584239
102_1,s-89.725424,s-89.552272,s244.607425
102_2,s-88.897477,s-89.692386,s343.123252
102_3,s-89.699668,s-88.655932,s290.367574
102_4,s-88.602433,s-88.522804,s195.138784
102_5,s-88.250479,s-88.016595,s223.455821
102_6,s-88.367519,s-89.687065,s315.376671
102_7,s-88.669309,s-88.099998,s73.499351
102_8,s-87.436097,s-89.140195,s9.713865
102_9,s-87.917197,s-87.666921,s274.732261
102_10,s-88.572120,s-87.544355,s301.094993
102_11,s-88.926196,s-87.447711,s104.341810
102_12,s-87.357610,s-89.525255,s126.248387
102_13,s-87.396203,s-88.019889,s197.945594
102_14,s-87.126387,s-87.194668,s98.764485
102_15,s-89.765829,s-87.166518,s294.502919
102_16,s-86.770079,s-88.359229,s203.736143
102_17,s-88.082544,s-86.814337,s63.570785
102_18,s-86.796242,s-87.851167,s352.447421
102_19,s-86.866625,s-89.733358,s342.022512
102_20,s-87.671266,s-86.795125,s286.128760
102_21,s-86.522651,s-86.443083,s142.746147
102_22,s-89.290319,s-86.491624,s239.059643
102_23,s-88.018674,s-86.059366,s251.503111
102_24,s-86.101237,s-88.377312,s359.853009
102_25,s-87.071218,s-86.062661,s290.859498
102_26,s-86.095550,s-89.160316,s21.076777
102_27,s-86.257014,s-87.151985,s317.218777
102_28,s-89.781657,s-86.049572,s277.463216
102_29,s-88.691096,s-85.986244,s292.554272
102_30,s-89.607815,s-88.147579,s26.843251
102_31,s-86.010517,s-86.365438,s345.039607
102_32,s-85.820580,s-89.700559,s339.211223
102_33,s-86.365846,s-85.563419,s290.935256
102_34,s-85.712842,s-87.544488,s2.779010
102_35,s-87.554343,s-85.649529,s296.648174
102_36,s-85.543792,s-88.494847,s201.648615
102_37,s-89.467460,s-85.460943,s293.997591
102_38,s-85.359292,s-85.655269,s164.498944
102_39,s-85.506239,s-88.041682,s328.554181
102_40,s-88.454242,s-85.342942,s278.823575
102_41,s-85.241852,s-86.828795,s357.753476
102_42,s-85.202653,s-89.725765,s348.692639
102_43,s-85.087187,s-85.079868,s127.398478
102_44,s-86.292034,s-84.927103,s268.989147
102_45,s-87.295525,s-84.879273,s245.210361
102_46,s-84.873512,s-88.559139,s203.511696
102_47,s-84.767986,s-87.011546,s164.566065
102_48,s-88.202193,s-84.784676,s251.823375
102_49,s-89.033007,s-84.751676,s114.854512
102_50,s-84.758735,s-88.057579,s342.959596
102_51,s-84.778170,s-85.972349,s209.256870
102_52,s-84.584932,s-84.739433,s89.157433
102_53,s-84.509244,s-85.275067,s203.589251
102_54,s-85.501507,s-84.563311,s84.774041
102_55,s-89.535678,s-84.353222,s154.458794
102_56,s-88.650725,s-84.256076,s179.325354
102_57,s-86.993807,s-84.307658,s211.283583
102_58,s-87.709263,s-84.211709,s67.613882
102_59,s-84.369158,s-89.786379,s34.959738
102_60,s-85.192444,s-84.242702,s287.617628
102_61,s-84.253465,s-87.091163,s208.845776
102_62,s-86.416006,s-84.171703,s276.944942
102_63,s-84.190965,s-88.741193,s346.698511
102_64,s-84.073274,s-84.050234,s191.604347
102_65,s-84.018412,s-86.721780,s10.556697
102_66,s-89.038904,s-84.064636,s85.882582
102_67,s-87.059755,s-83.600974,s266.902716
102_68,s-83.716159,s-85.706773,s176.335532
102_69,s-83.785604,s-83.469759,s210.175811
102_70,s-83.472147,s-85.131095,s106.257824
102_71,s-85.091205,s-83.611068,s66.378462
102_72,s-83.647223,s-89.120233,s154.192889
102_73,s-87.569920,s-83.474909,s200.340461
102_74,s-83.506784,s-87.744172,s15.607763
102_75,s-88.453452,s-83.662706,s51.278459
102_76,s-86.165173,s-83.509807,s241.837134
102_77,s-83.433488,s-86.920354,s345.210128
102_78,s-83.516009,s-88.348023,s195.805017
102_79,s-84.324264,s-83.683732,s28.184829
102_80,s-88.164073,s-83.249220,s279.895753
102_81,s-89.520950,s-83.635140,s12.239558
102_82,s-83.267468,s-84.323190,s182.969672
102_83,s-83.228797,s-85.788589,s327.982412
102_84,s-82.893418,s-89.577568,s85.703138
102_85,s-83.040764,s-88.203518,s349.887038
102_86,s-85.559677,s-83.013264,s292.895743
102_87,s-82.991707,s-82.875715,s164.721967
102_88,s-86.615126,s-83.187475,s303.157225
102_89,s-84.130470,s-82.780503,s278.848395
102_90,s-82.914079,s-84.064206,s349.836363
102_91,s-82.631328,s-86.935456,s112.528889
102_92,s-82.711708,s-86.157571,s0.205892
102_93,s-88.472322,s-82.749881,s60.446445
102_94,s-86.835135,s-82.626921,s149.213758
102_95,s-82.663037,s-88.916455,s45.797142
102_96,s-82.590401,s-84.915348,s197.178169
102_97,s-84.608308,s-82.533248,s69.740469
102_98,s-85.846238,s-82.355668,s112.342314
102_99,s-82.254179,s-82.462949,s58.222559
102_100,s-87.872616,s-82.450961,s252.527355
102_101,s-83.237338,s-82.351151,s97.322629
103_0,s-89.132509,s-89.190110,s76.584239
103_1,s-89.725424,s-89.552272,s244.607425
103_2,s-88.897477,s-89.692386,s343.123252
103_3,s-89.699668,s-88.655932,s290.367574
103_4,s-88.602433,s-88.522804,s195.138784
103_5,s-88.250479,s-88.016595,s223.455821
103_6,s-88.367519,s-89.687065,s315.376671
103_7,s-88.669309,s-88.099998,s73.499351
103_8,s-87.436097,s-89.140195,s9.713865
103_9,s-87.917197,s-87.666921,s274.732261
103_10,s-88.572120,s-87.544355,s301.094993
103_11,s-88.926196,s-87.447711,s104.341810
103_12,s-87.357610,s-89.525255,s126.248387
103_13,s-87.396203,s-88.019889,s197.945594
103_14,s-87.126387,s-87.194668,s98.764485
103_15,s-89.765829,s-87.166518,s294.502919
103_16,s-86.770079,s-88.359229,s203.736143
103_17,s-88.082544,s-86.814337,s63.570785
103_18,s-86.796242,s-87.851167,s352.447421
103_19,s-86.866625,s-89.733358,s342.022512
103_20,s-87.671266,s-86.795125,s286.128760
103_21,s-86.522651,s-86.443083,s142.746147
103_22,s-89.290319,s-86.491624,s239.059643
103_23,s-88.018674,s-86.059366,s251.503111
103_24,s-86.101237,s-88.377312,s359.853009
103_25,s-87.071218,s-86.062661,s290.859498
103_26,s-86.095550,s-89.160316,s21.076777
103_27,s-86.257014,s-87.151985,s317.218777
103_28,s-89.781657,s-86.049572,s277.463216
103_29,s-88.691096,s-85.986244,s292.554272
103_30,s-89.607815,s-88.147579,s26.843251
103_31,s-86.010517,s-86.365438,s345.039607
103_32,s-85.820580,s-89.700559,s339.211223
103_33,s-86.365846,s-85.563419,s290.935256
103_34,s-85.712842,s-87.544488,s2.779010
103_35,s-87.554343,s-85.649529,s296.648174
103_36,s-85.543792,s-88.494847,s201.648615
103_37,s-89.467460,s-85.460943,s293.997591
103_38,s-85.359292,s-85.655269,s164.498944
103_39,s-85.506239,s-88.041682,s328.554181
103_40,s-88.454242,s-85.342942,s278.823575
103_41,s-85.241852,s-86.828795,s357.753476
103_42,s-85.202653,s-89.725765,s348.692639
103_43,s-85.087187,s-85.079868,s127.398478
103_44,s-86.292034,s-84.927103,s268.989147
103_45,s-87.295525,s-84.879273,s245.210361
103_46,s-84.873512,s-88.559139,s203.511696
103_47,s-84.767986,s-87.011546,s164.566065
103_48,s-88.202193,s-84.784676,s251.823375
103_49,s-89.033007,s-84.751676,s114.854512
103_50,s-84.758735,s-88.057579,s342.959596
103_51,s-84.778170,s-85.972349,s209.256870
103_52,s-84.584932,s-84.739433,s89.157433
103_53,s-84.509244,s-85.275067,s203.589251
103_54,s-85.501507,s-84.563311,s84.774041
103_55,s-89.535678,s-84.353222,s154.458794
103_56,s-88.650725,s-84.256076,s179.325354
103_57,s-86.993807,s-84.307658,s211.283583
103_58,s-87.709263,s-84.211709,s67.613882
103_59,s-84.369158,s-89.786379,s34.959738
103_60,s-85.192444,s-84.242702,s287.617628
103_61,s-84.253465,s-87.091163,s208.845776
103_62,s-86.416006,s-84.171703,s276.944942
103_63,s-84.190965,s-88.741193,s346.698511
103_64,s-84.073274,s-84.050234,s191.604347
103_65,s-84.018412,s-86.721780,s10.556697
103_66,s-89.038904,s-84.064636,s85.882582
103_67,s-87.059755,s-83.600974,s266.902716
103_68,s-83.716159,s-85.706773,s176.335532
103_69,s-83.785604,s-83.469759,s210.175811
103_70,s-83.472147,s-85.131095,s106.257824
103_71,s-85.091205,s-83.611068,s66.378462
103_72,s-83.647223,s-89.120233,s154.192889
103_73,s-87.569920,s-83.474909,s200.340461
103_74,s-83.506784,s-87.744172,s15.607763
103_75,s-88.453452,s-83.662706,s51.278459
103_76,s-86.165173,s-83.509807,s241.837134
103_77,s-83.433488,s-86.920354,s345.210128
103_78,s-83.516009,s-88.348023,s195.805017
103_79,s-84.324264,s-83.683732,s28.184829
103_80,s-88.164073,s-83.249220,s279.895753
103_81,s-89.520950,s-83.635140,s12.239558
103_82,s-83.267468,s-84.323190,s182.969672
103_83,s-83.228797,s-85.788589,s327.982412
103_84,s-82.893418,s-89.577568,s85.703138
103_85,s-83.040764,s-88.203518,s349.887038
103_86,s-85.559677,s-83.013264,s292.895743
103_87,s-82.991707,s-82.875715,s164.721967
103_88,s-86.615126,s-83.187475,s303.157225
103_89,s-84.130470,s-82.780503,s278.848395
103_90,s-82.914079,s-84.064206,s349.836363
103_91,s-82.631328,s-86.935456,s112.528889
103_92,s-82.711708,s-86.157571,s0.205892
103_93,s-88.472322,s-82.749881,s60.446445
103_94,s-86.835135,s-82.626921,s149.213758
103_95,s-82.663037,s-88.916455,s45.797142
103_96,s-82.590401,s-84.915348,s197.178169
103_97,s-84.608308,s-82.533248,s69.740469
103_98,s-85.846238,s-82.355668,s112.342314
103_99,s-82.254179,s-82.462949,s58.222559
103_100,s-87.872616,s-82.450961,s252.527355
103_101,s-83.237338,s-82.351151,s97.322629
103_102,s-82.571283,s-87.605127,s212.833736
104_0,s-89.132509,s-89.190110,s76.584239
104_1,s-89.725424,s-89.552272,s244.607425
104_2,s-88.897477,s-89.692386,s343.123252
104_3,s-89.699668,s-88.655932,s290.367574
104_4,s-88.602433,s-88.522804,s195.138784
104_5,s-88.250479,s-88.016595,s223.455821
104_6,s-88.367519,s-89.687065,s315.376671
104_7,s-88.669309,s-88.099998,s73.499351
104_8,s-87.436097,s-89.140195,s9.713865
104_9,s-87.917197,s-87.666921,s274.732261
104_10,s-88.572120,s-87.544355,s301.094993
104_11,s-88.926196,s-87.447711,s104.341810
104_12,s-87.357610,s-89.525255,s126.248387
104_13,s-87.396203,s-88.019889,s197.945594
104_14,s-87.126387,s-87.194668,s98.764485
104_15,s-89.765829,s-87.166518,s294.502919
104_16,s-86.770079,s-88.359229,s203.736143
104_17,s-88.082544,s-86.814337,s63.570785
104_18,s-86.796242,s-87.851167,s352.447421
104_19,s-86.866625,s-89.733358,s342.022512
104_20,s-87.671266,s-86.795125,s286.128760
104_21,s-86.522651,s-86.443083,s142.746147
104_22,s-89.290319,s-86.491624,s239.059643
104_23,s-88.018674,s-86.059366,s251.503111
104_24,s-86.101237,s-88.377312,s359.853009
104_25,s-87.071218,s-86.062661,s290.859498
104_26,s-86.095550,s-89.160316,s21.076777
104_27,s-86.257014,s-87.151985,s317.218777
104_28,s-89.781657,s-86.049572,s277.463216
104_29,s-88.691096,s-85.986244,s292.554272
104_30,s-89.607815,s-88.147579,s26.843251
104_31,s-86.010517,s-86.365438,s345.039607
104_32,s-85.820580,s-89.700559,s339.211223
104_33,s-86.365846,s-85.563419,s290.935256
104_34,s-85.712842,s-87.544488,s2.779010
104_35,s-87.554343,s-85.649529,s296.648174
104_36,s-85.543792,s-88.494847,s201.648615
104_37,s-89.467460,s-85.460943,s293.997591
104_38,s-85.359292,s-85.655269,s164.498944
104_39,s-85.506239,s-88.041682,s328.554181
104_40,s-88.454242,s-85.342942,s278.823575
104_41,s-85.241852,s-86.828795,s357.753476
104_42,s-85.202653,s-89.725765,s348.692639
104_43,s-85.087187,s-85.079868,s127.398478
104_44,s-86.292034,s-84.927103,s268.989147
104_45,s-87.295525,s-84.879273,s245.210361
104_46,s-84.873512,s-88.559139,s203.511696
104_47,s-84.767986,s-87.011546,s164.566065
104_48,s-88.202193,s-84.784676,s251.823375
104_49,s-89.033007,s-84.751676,s114.854512
104_50,s-84.758735,s-88.057579,s342.959596
104_51,s-84.778170,s-85.972349,s209.256870
104_52,s-84.584932,s-84.739433,s89.157433
104_53,s-84.509244,s-85.275067,s203.589251
104_54,s-85.501507,s-84.563311,s84.774041
104_55,s-89.535678,s-84.353222,s154.458794
104_56,s-88.650725,s-84.256076,s179.325354
104_57,s-86.993807,s-84.307658,s211.283583
104_58,s-87.709263,s-84.211709,s67.613882
104_59,s-84.369158,s-89.786379,s34.959738
104_60,s-85.192444,s-84.242702,s287.617628
104_61,s-84.253465,s-87.091163,s208.845776
104_62,s-86.416006,s-84.171703,s276.944942
104_63,s-84.190965,s-88.741193,s346.698511
104_64,s-84.073274,s-84.050234,s191.604347
104_65,s-84.018412,s-86.721780,s10.556697
104_66,s-89.038904,s-84.064636,s85.882582
104_67,s-87.059755,s-83.600974,s266.902716
104_68,s-83.716159,s-85.706773,s176.335532
104_69,s-83.785604,s-83.469759,s210.175811
104_70,s-83.472147,s-85.131095,s106.257824
104_71,s-85.091205,s-83.611068,s66.378462
104_72,s-83.647223,s-89.120233,s154.192889
104_73,s-87.569920,s-83.474909,s200.340461
104_74,s-83.506784,s-87.744172,s15.607763
104_75,s-88.453452,s-83.662706,s51.278459
104_76,s-86.165173,s-83.509807,s241.837134
104_77,s-83.433488,s-86.920354,s345.210128
104_78,s-83.516009,s-88.348023,s195.805017
104_79,s-84.324264,s-83.683732,s28.184829
104_80,s-88.164073,s-83.249220,s279.895753
104_81,s-89.520950,s-83.635140,s12.239558
104_82,s-83.267468,s-84.323190,s182.969672
104_83,s-83.228797,s-85.788589,s327.982412
104_84,s-82.893418,s-89.577568,s85.703138
104_85,s-83.040764,s-88.203518,s349.887038
104_86,s-85.559677,s-83.013264,s292.895743
104_87,s-82.991707,s-82.875715,s164.721967
104_88,s-86.615126,s-83.187475,s303.157225
104_89,s-84.130470,s-82.780503,s278.848395
104_90,s-82.914079,s-84.064206,s349.836363
104_91,s-82.631328,s-86.935456,s112.528889
104_92,s-82.711708,s-86.157571,s0.205892
104_93,s-88.472322,s-82.749881,s60.446445
104_94,s-86.835135,s-82.626921,s149.213758
104_95,s-82.663037,s-88.916455,s45.797142
104_96,s-82.590401,s-84.915348,s197.178169
104_97,s-84.608308,s-82.533248,s69.740469
104_98,s-85.846238,s-82.355668,s112.342314
104_99,s-82.254179,s-82.462949,s58.222559
104_100,s-87.872616,s-82.450961,s252.527355
104_101,s-83.237338,s-82.351151,s97.322629
104_102,s-82.571283,s-87.605127,s212.833736
104_103,s-82.409295,s-83.186819,s198.516059
105_0,s-89.132509,s-89.190110,s76.584239
105_1,s-89.725424,s-89.552272,s244.607425
105_2,s-88.897477,s-89.692386,s343.123252
105_3,s-89.699668,s-88.655932,s290.367574
105_4,s-88.602433,s-88.522804,s195.138784
105_5,s-88.250479,s-88.016595,s223.455821
105_6,s-88.367519,s-89.687065,s315.376671
105_7,s-88.669309,s-88.099998,s73.499351
105_8,s-87.436097,s-89.140195,s9.713865
105_9,s-87.917197,s-87.666921,s274.732261
105_10,s-88.572120,s-87.544355,s301.094993
105_11,s-88.926196,s-87.447711,s104.341810
105_12,s-87.357610,s-89.525255,s126.248387
105_13,s-87.396203,s-88.019889,s197.945594
105_14,s-87.126387,s-87.194668,s98.764485
105_15,s-89.765829,s-87.166518,s294.502919
105_16,s-86.770079,s-88.359229,s203.736143
105_17,s-88.082544,s-86.814337,s63.570785
105_18,s-86.796242,s-87.851167,s352.447421
105_19,s-86.866625,s-89.733358,s342.022512
105_20,s-87.671266,s-86.795125,s286.128760
105_21,s-86.522651,s-86.443083,s142.746147
105_22,s-89.290319,s-86.491624,s239.059643
105_23,s-88.018674,s-86.059366,s251.503111
105_24,s-86.101237,s-88.377312,s359.853009
105_25,s-87.071218,s-86.062661,s290.859498
105_26,s-86.095550,s-89.160316,s21.076777
105_27,s-86.257014,s-87.151985,s317.218777
105_28,s-89.781657,s-86.049572,s277.463216
105_29,s-88.691096,s-85.986244,s292.554272
105_30,s-89.607815,s-88.147579,s26.843251
105_31,s-86.010517,s-86.365438,s345.039607
105_32,s-85.820580,s-89.700559,s339.211223
105_33,s-86.365846,s-85.563419,s290.935256
105_34,s-85.712842,s-87.544488,s2.779010
105_35,s-87.554343,s-85.649529,s296.648174
105_36,s-85.543792,s-88.494847,s201.648615
105_37,s-89.467460,s-85.460943,s293.997591
105_38,s-85.359292,s-85.655269,s164.498944
105_39,s-85.506239,s-88.041682,s328.554181
105_40,s-88.454242,s-85.342942,s278.823575
105_41,s-85.241852,s-86.828795,s357.753476
105_42,s-85.202653,s-89.725765,s348.692639
105_43,s-85.087187,s-85.079868,s127.398478
105_44,s-86.292034,s-84.927103,s268.989147
105_45,s-87.295525,s-84.879273,s245.210361
105_46,s-84.873512,s-88.559139,s203.511696
105_47,s-84.767986,s-87.011546,s164.566065
105_48,s-88.202193,s-84.784676,s251.823375
105_49,s-89.033007,s-84.751676,s114.854512
105_50,s-84.758735,s-88.057579,s342.959596
105_51,s-84.778170,s-85.972349,s209.256870
105_52,s-84.584932,s-84.739433,s89.157433
105_53,s-84.509244,s-85.275067,s203.589251
105_54,s-85.501507,s-84.563311,s84.774041
105_55,s-89.535678,s-84.353222,s154.458794
105_56,s-88.650725,s-84.256076,s179.325354
105_57,s-86.993807,s-84.307658,s211.283583
105_58,s-87.709263,s-84.211709,s67.613882
105_59,s-84.369158,s-89.786379,s34.959738
105_60,s-85.192444,s-84.242702,s287.617628
105_61,s-84.253465,s-87.091163,s208.845776
105_62,s-86.416006,s-84.171703,s276.944942
105_63,s-84.190965,s-88.741193,s346.698511
105_64,s-84.073274,s-84.050234,s191.604347
105_65,s-84.018412,s-86.721780,s10.556697
105_66,s-89.038904,s-84.064636,s85.882582
105_67,s-87.059755,s-83.600974,s266.902716
105_68,s-83.716159,s-85.706773,s176.335532
105_69,s-83.785604,s-83.469759,s210.175811
105_70,s-83.472147,s-85.131095,s106.257824
105_71,s-85.091205,s-83.611068,s66.378462
105_72,s-83.647223,s-89.120233,s154.192889
105_73,s-87.569920,s-83.474909,s200.340461
105_74,s-83.506784,s-87.744172,s15.607763
105_75,s-88.453452,s-83.662706,s51.278459
105_76,s-86.165173,s-83.509807,s241.837134
105_77,s-83.433488,s-86.920354,s345.210128
105_78,s-83.516009,s-88.348023,s195.805017
105_79,s-84.324264,s-83.683732,s28.184829
105_80,s-88.164073,s-83.249220,s279.895753
105_81,s-89.520950,s-83.635140,s12.239558
105_82,s-83.267468,s-84.323190,s182.969672
105_83,s-83.228797,s-85.788589,s327.982412
105_84,s-82.893418,s-89.577568,s85.703138
105_85,s-83.040764,s-88.203518,s349.887038
105_86,s-85.559677,s-83.013264,s292.895743
105_87,s-82.991707,s-82.875715,s164.721967
105_88,s-86.615126,s-83.187475,s303.157225
105_89,s-84.130470,s-82.780503,s278.848395
105_90,s-82.914079,s-84.064206,s349.836363
105_91,s-82.631328,s-86.935456,s112.528889
105_92,s-82.711708,s-86.157571,s0.205892
105_93,s-88.472322,s-82.749881,s60.446445
105_94,s-86.835135,s-82.626921,s149.213758
105_95,s-82.663037,s-88.916455,s45.797142
105_96,s-82.590401,s-84.915348,s197.178169
105_97,s-84.608308,s-82.533248,s69.740469
105_98,s-85.846238,s-82.355668,s112.342314
105_99,s-82.254179,s-82.462949,s58.222559
105_100,s-87.872616,s-82.450961,s252.527355
105_101,s-83.237338,s-82.351151,s97.322629
105_102,s-82.571283,s-87.605127,s212.833736
105_103,s-82.409295,s-83.186819,s198.516059
105_104,s-82.284262,s-84.417834,s206.029853
106_0,s-89.132509,s-89.190110,s76.584239
106_1,s-89.725424,s-89.552272,s244.607425
106_2,s-88.897477,s-89.692386,s343.123252
106_3,s-89.699668,s-88.655932,s290.367574
106_4,s-88.602433,s-88.522804,s195.138784
106_5,s-88.250479,s-88.016595,s223.455821
106_6,s-88.367519,s-89.687065,s315.376671
106_7,s-88.669309,s-88.099998,s73.499351
106_8,s-87.436097,s-89.140195,s9.713865
106_9,s-87.917197,s-87.666921,s274.732261
106_10,s-88.572120,s-87.544355,s301.094993
106_11,s-88.926196,s-87.447711,s104.341810
106_12,s-87.357610,s-89.525255,s126.248387
106_13,s-87.396203,s-88.019889,s197.945594
106_14,s-87.126387,s-87.194668,s98.764485
106_15,s-89.765829,s-87.166518,s294.502919
106_16,s-86.770079,s-88.359229,s203.736143
106_17,s-88.082544,s-86.814337,s63.570785
106_18,s-86.796242,s-87.851167,s352.447421
106_19,s-86.866625,s-89.733358,s342.022512
106_20,s-87.671266,s-86.795125,s286.128760
106_21,s-86.522651,s-86.443083,s142.746147
106_22,s-89.290319,s-86.491624,s239.059643
106_23,s-88.018674,s-86.059366,s251.503111
106_24,s-86.101237,s-88.377312,s359.853009
106_25,s-87.071218,s-86.062661,s290.859498
106_26,s-86.095550,s-89.160316,s21.076777
106_27,s-86.257014,s-87.151985,s317.218777
